episode,worker_id,env_idx,reward,success,timeout,collisions,steps,salp0_reward,salp1_reward,salp2_reward,salp3_reward,salp4_reward,salp0_collisions,salp1_collisions,salp2_collisions,salp3_collisions,salp4_collisions,salp0_wall_hits,salp1_wall_hits,salp2_wall_hits,salp3_wall_hits,salp4_wall_hits
984,4,0,-420.86397609549084,0,1,0,700,0.05,-429.8153796066717,0,10,-474.8277286279069,5,0,-399.85886457441694,0,0,-399.85712763133785,0,0,-399.9607800371201,0,0
985,2,1,175.9745399202618,1,0,0,95,0.05,176.1331355127324,0,0,175.64919405011406,0,0,176.00930919169338,0,0,176.0320444067941,0,0,176.04901643997522,0,0
986,2,0,-399.38380524862464,0,1,0,700,0.05,-399.1291239980123,0,0,-399.3579687597104,0,0,-399.50227314122145,0,0,-399.46741305871655,0,0,-399.4622472854634,0,0
987,5,0,-399.2664302193453,0,1,0,700,0.05,-398.78964465359763,0,0,-399.3079651738427,0,0,-399.2344447508222,0,0,-399.44901132403595,0,0,-399.5510851944298,0,0
988,1,0,-399.4978765504807,0,1,0,700,0.05,-399.5410045858364,0,0,-399.6764627013766,0,0,-399.5790539521812,0,0,-399.44315653720696,0,0,-399.2497049758024,0,0
989,0,0,-399.19647533117904,0,1,0,700,0.05,-398.9827740547279,0,0,-399.1256621386269,0,0,-399.0872051602897,0,0,-399.42559635958077,0,0,-399.36113894266634,0,0
990,8,0,-445.70415860105254,0,1,0,700,0.05,-438.65462640420424,2,3,-549.6501153748743,10,0,-441.4257668921432,2,4,-399.381003392804,0,0,-399.4092809412372,0,0
991,6,0,-415.8151520535195,0,1,0,700,0.05,-474.4466197643596,0,25,-399.72285877128604,0,0,-399.7028903512644,0,0,-399.6405732010577,0,0,-405.56281817963077,0,2
992,10,0,-409.32519153522554,0,1,0,700,0.05,-398.8426104963854,0,0,-402.21790083801255,0,1,-429.20300202360664,0,10,-417.1884957789906,0,6,-399.1739485391317,0,0
993,11,0,-399.4552927737639,0,1,0,700,0.05,-399.2622978042506,0,0,-399.2306969182405,0,0,-399.6143613062834,0,0,-399.56178966016535,0,0,-399.6073181798825,0,0
994,9,0,-420.7126720543039,0,1,0,700,0.05,-399.49963085958683,0,0,-399.73255075365347,0,0,-429.73194138009063,2,0,-399.73083631083824,0,0,-474.8684009673503,5,0
995,4,1,-399.4225413073123,0,1,0,700,0.05,-399.2666608450882,0,0,-399.2829717224213,0,0,-399.2733531879012,0,0,-399.624100878425,0,0,-399.66561990272584,0,0
996,3,1,-431.2112694693632,0,1,0,700,0.05,-465.6673574533085,0,22,-399.82350651761845,0,0,-400.11988080244777,0,0,-400.1378105714383,0,0,-490.30779200200345,6,0
997,11,1,-399.234682338297,0,1,0,700,0.05,-398.82918997400014,0,0,-399.3614893973637,0,0,-399.3187032598112,0,0,-399.2984685627507,0,0,-399.36556049755956,0,0
998,8,1,-421.4809487197766,0,1,0,700,0.05,-399.59943373176054,0,0,-399.9616136717057,0,0,-399.8529079499341,0,0,-463.10839749259947,0,21,-444.88239075288396,3,0
999,1,1,-417.5386925022197,0,1,0,700,0.05,-399.518111880548,0,0,-399.52030634063306,0,0,-489.53901484811786,6,0,-399.5593770161679,0,0,-399.5566524256302,0,0
1000,9,1,-399.8403356457653,0,1,0,700,0.05,-398.64768125327225,0,0,-399.12707288103974,0,0,-399.50642114860705,0,0,-399.4965119020168,0,0,-402.4239910438904,0,1
1001,7,1,-399.5910414907715,0,1,0,700,0.05,-399.36128877107734,0,0,-399.59288581160575,0,0,-399.67290981143935,0,0,-399.67095412463493,0,0,-399.6571689350994,0,0
1002,3,0,-408.59247445294386,0,1,0,700,0.05,-399.44662663308515,0,0,-399.78062548979324,0,0,-399.56397429666265,0,0,-399.5036071491083,0,0,-444.66753869607135,3,0
1003,0,1,-401.9758542487754,0,1,0,700,0.05,-408.5819485445357,0,3,-402.4851826099882,0,1,-399.7872247146656,0,0,-399.59406484191504,0,0,-399.43085053277133,0,0
1004,6,1,-399.21309280100724,0,1,0,700,0.05,-399.0478105670568,0,0,-398.9983179638372,0,0,-399.10030767997057,0,0,-399.4394103778129,0,0,-399.47961741635476,0,0
1005,7,0,-442.64858880400243,0,1,0,700,0.05,-459.4805211442395,1,15,-534.5328607596964,9,0,-405.6179581724446,0,2,-414.4118009840777,1,0,-399.1998029595507,0,0
1006,5,1,-399.85110965681537,0,1,0,700,0.05,-399.6531923596286,0,0,-399.6651789819069,0,0,-399.9576186778359,0,0,-399.9824744666736,0,0,-399.99708379803224,0,0
1007,10,1,-438.2710917641256,0,1,0,700,0.05,-399.32906310282914,0,0,-414.74140578444076,1,0,-414.9007697100235,1,0,-562.0233743531039,0,54,-400.36084587022947,0,0
1008,4,0,-405.60922464014726,0,1,0,700,0.05,-399.59923348079053,0,0,-400.0065860109745,0,0,-429.8760874839808,2,0,-399.5335006804376,0,0,-399.0307155445539,0,0
1009,5,0,194.80187126737047,1,0,0,71,0.05,195.31272018416126,0,0,194.99578505489066,0,0,194.52032230249438,0,0,194.31570458216135,0,0,194.86482421314466,0,0
1010,2,1,-400.15749702703283,0,1,0,700,0.05,-399.59780198302605,0,0,-399.58635290312526,0,0,-399.38657860719,0,0,-399.5547617177968,0,0,-402.66198992402343,0,1
1011,2,0,-401.7232661015281,0,1,0,700,0.05,-399.47304939533575,0,0,-399.3774678433805,0,0,-399.45899605248326,0,0,-399.34553091235307,0,0,-410.9612863040892,0,4
1012,6,0,-20.464572633793153,1,0,0,311,0.05,7.161942752188338,0,0,-128.23448958621267,9,0,6.422912004519532,0,0,6.184363438353444,0,0,6.142408222185509,0,0
1013,1,0,-76.9062056485707,1,0,0,417,0.05,-76.89475398525443,0,0,-76.86932175537515,0,0,-76.97232904029386,0,0,-76.95628239676554,0,0,-76.83834106516412,0,0
1014,0,0,-399.65331072942735,0,1,0,700,0.05,-399.5108844840386,0,0,-399.8313325483863,0,0,-399.7269770774822,0,0,-399.5969226249729,0,0,-399.6004369122558,0,0
1015,10,0,-430.26628391852785,0,1,0,700,0.05,-429.55650483607445,2,0,-399.8061923353059,0,0,-519.7530249278489,8,0,-399.65609930846875,0,0,-402.5595981849432,0,1
1016,11,0,-399.29668658395246,0,1,0,700,0.05,-399.235239086201,0,0,-399.2484339572416,0,0,-399.2541810030886,0,0,-399.2859047618547,0,0,-399.45967411137633,0,0
1017,8,0,-429.82435283318586,0,1,0,700,0.05,-429.20859071861463,0,10,-435.4590169731032,0,12,-486.3457522298335,0,29,-399.22657264166054,0,0,-398.88183160271745,0,0
1018,4,1,-411.9795071049418,0,1,0,700,0.05,-447.221430625633,0,16,-399.2761196870316,0,0,-399.40927993179594,0,0,-399.39161535265214,0,0,-414.59908992759813,1,0
1019,1,1,-404.18444205090253,0,1,0,700,0.05,-423.2835034295685,0,8,-399.3193739350701,0,0,-399.36844319541495,0,0,-399.4386437245371,0,0,-399.5122459699228,0,0
1020,9,0,-399.5488887375123,0,1,0,700,0.05,-399.5338608669999,0,0,-399.534208183432,0,0,-399.53926349475176,0,0,-399.5406378477285,0,0,-399.59647329464815,0,0
1021,9,1,-401.75265787943573,0,1,0,700,0.05,-402.5417799190218,0,1,-399.6854994461448,0,0,-400.1513645160972,0,0,-400.1411124479842,0,0,-406.24353306793085,0,2
1022,3,1,-417.08265436761326,0,1,0,700,0.05,-435.320600513471,0,12,-414.7687886528552,0,5,-420.81470548350484,0,7,-414.7789939876445,0,5,-399.7301832005905,0,0
1023,11,1,-535.7314511885297,0,1,0,700,0.05,-684.5906601089649,0,95,-540.6860391221397,6,17,-495.52419500248624,6,2,-537.3540647349419,0,46,-420.50229697411413,0,7
1024,8,1,-404.8698385686523,0,1,0,700,0.05,-399.5175544625937,0,0,-399.5048256256004,0,0,-426.4767783431963,0,9,-399.4335675550964,0,0,-399.4164668567744,0,0
1025,3,0,-399.60149573428345,0,1,0,700,0.05,-399.6131096851031,0,0,-399.60795080627554,0,0,-399.6181519896508,0,0,-399.6167872253163,0,0,-399.55147896507196,0,0
1026,0,1,-417.0359607948847,0,1,0,700,0.05,-486.87994336178554,0,29,-399.6110821771239,0,0,-399.6195486928491,0,0,-399.45140387794316,0,0,-399.617825864723,0,0
1027,6,1,-399.85124673474996,0,1,0,700,0.05,-398.907940151216,0,0,-399.4129213582136,0,0,-399.3320837114765,0,0,-399.3746441692928,0,0,-402.22864428355035,0,1
1028,7,1,-433.3075884288055,0,1,0,700,0.05,-438.49126809518606,0,13,-399.7983814121293,0,0,-525.7730302882255,0,42,-402.79848779511013,0,1,-399.6767745533761,0,0
1029,7,0,-575.4190290026182,0,1,0,700,0.05,-434.8741158676996,2,2,-723.081499580252,11,53,-741.2703568373975,16,34,-542.857577843118,9,3,-435.0115948846244,2,2
1030,6,1,243.44688843240712,1,0,0,9,0.05,243.41446828579583,0,0,243.44243149448377,0,0,243.46475005704792,0,0,243.45748806118138,0,0,243.45530426352676,0,0
1031,5,1,-399.4017694415423,0,1,0,700,0.05,-399.1534044921077,0,0,-399.25991483618424,0,0,-399.4923725203826,0,0,-399.5453442829615,0,0,-399.5578110760768,0,0
1032,10,1,-448.67040875429257,0,1,0,700,0.05,-399.80333976360976,0,0,-399.658099905786,0,0,-489.44663401002373,6,0,-549.1408925368025,10,0,-405.3030775552439,0,2
1033,9,1,210.55893279996354,1,0,0,51,0.05,210.86568904515104,0,0,210.38170833863146,0,0,210.57597629898174,0,0,210.48108416445643,0,0,210.49020615259687,0,0
1034,11,1,204.30086748074498,1,0,0,59,0.05,204.53839338455242,0,0,204.44515981776016,0,0,204.12520503556948,0,0,204.12268207248192,0,0,204.27289709336083,0,0
1035,4,0,-448.13887002416044,0,1,0,700,0.05,-417.37625541960574,0,6,-522.3762457269947,0,41,-501.7905244702645,0,34,-399.54348575922853,0,0,-399.60783874470854,0,0
1036,5,0,-490.63450078409136,0,1,0,700,0.05,-432.23141147169827,0,11,-399.523444239635,0,0,-813.5414555537337,0,138,-399.6057585686409,0,0,-408.2704340867499,0,3
1037,2,1,-405.85424899663695,0,1,0,700,0.05,-399.4386498873985,0,0,-399.1574437108391,0,0,-429.3265006679137,0,10,-399.3658285207446,0,0,-401.9828221962884,0,1
1038,6,0,-164.09384904280702,1,0,0,528,0.05,-164.39528835817387,0,0,-163.98577715015344,0,0,-164.01624524162466,0,0,-164.02853625784118,0,0,-164.04339820624105,0,0
1039,2,0,-399.2856343501176,0,1,0,700,0.05,-399.0415459937517,0,0,-399.185513115977,0,0,-399.32301973988035,0,0,-399.32303203286995,0,0,-399.5550608681103,0,0
1040,1,0,-399.2558817990542,0,1,0,700,0.05,-398.90067098687285,0,0,-399.266282577101,0,0,-399.2983850093955,0,0,-399.4027976555325,0,0,-399.41127276636877,0,0
1041,8,0,-446.21891459231193,0,1,0,700,0.05,-438.68433370193094,0,13,-571.0075375711492,0,57,-406.04688862745024,0,2,-415.0394724685051,1,0,-400.3163405925234,0,0
1042,0,0,-399.29913340060733,0,1,0,700,0.05,-399.2468920151206,0,0,-399.24599554187694,0,0,-399.28374296907754,0,0,-399.3511855059579,0,0,-399.3678509710045,0,0
1043,9,0,-411.0433073505234,0,1,1,700,0.05,-398.3621423027047,0,0,-443.82666737047833,4,0,-414.0799833718161,0,5,-399.34690925502497,0,0,-399.60083445259363,0,0
1044,10,0,-436.0331868135106,0,1,0,700,0.05,-429.7061401364013,0,10,-402.45546668003624,0,1,-438.4275919444569,0,13,-501.3805136150687,0,34,-408.196221691591,0,3
1045,3,1,-482.9042299524007,0,1,0,700,0.05,-417.545746647564,0,6,-609.5410681511721,13,5,-474.69706509027503,4,5,-417.5354963552367,1,1,-495.20177351775754,6,2
1046,11,0,-399.4869386502389,0,1,0,700,0.05,-399.2073327299037,0,0,-399.51694955043956,0,0,-399.52121708157773,0,0,-399.58177268990295,0,0,-399.6074211993714,0,0
1047,4,1,-399.7736012184037,0,1,0,700,0.05,-399.61473342743284,0,0,-399.6933077402846,0,0,-399.8111171881825,0,0,-399.86124025342497,0,0,-399.88760748269476,0,0
1048,1,1,-402.5890121233566,0,1,0,700,0.05,-416.6067463720042,0,6,-399.0717545838815,0,0,-399.0182295794704,0,0,-398.92090876518677,0,0,-399.3274213162413,0,0
1049,8,1,-399.9690489543382,0,1,0,700,0.05,-402.25081253967744,0,1,-399.26653112696624,0,0,-399.3576565324905,0,0,-399.45650622906095,0,0,-399.5137383434935,0,0
1050,3,0,-399.6042437683996,0,1,0,700,0.05,-398.83280790987106,0,0,-399.4129192111117,0,0,-399.86725350378714,0,0,-399.82195195672614,0,0,-400.08628626050086,0,0
1051,7,1,-438.6876551270717,0,1,0,700,0.05,-399.5435217197589,0,0,-594.546699559826,12,5,-399.61259745492464,0,0,-399.67996534757066,0,0,-400.05549155327634,0,0
1052,0,1,-400.0766007061401,0,1,0,700,0.05,-399.6077067056154,0,0,-399.5561404431426,0,0,-399.4775285644763,0,0,-399.4104753028297,0,0,-402.33115251463727,0,1
1053,7,0,-402.5740315307672,0,1,0,700,0.05,-399.60527134976473,0,0,-399.5454145906259,0,0,-414.4873440798482,1,0,-399.394206063668,0,0,-399.8379215699278,0,0
1054,6,1,-399.51871744428206,0,1,0,700,0.05,-399.1906086712177,0,0,-399.5155365198824,0,0,-399.6241129817615,0,0,-399.63780040466713,0,0,-399.62552864388124,0,0
1055,8,0,237.94002585979953,1,0,0,16,0.05,237.86330757117545,0,0,237.82905787761683,0,0,237.882073622255,0,0,238.07976904241994,0,0,238.04592118553037,0,0
1056,5,1,-400.9778265619441,0,1,0,700,0.05,-399.31511315028933,0,0,-399.22064058530924,0,0,-399.0386734880886,0,0,-399.226401151316,0,0,-408.0883044347188,0,3
1057,10,1,-417.37686780406597,0,1,0,700,0.05,-399.1861697571968,0,0,-399.3745285774609,0,0,-459.4090463489,4,0,-429.44257961454724,2,0,-399.4720147222231,0,0
1058,9,1,-399.7957914656982,0,1,0,700,0.05,-399.7210293237643,0,0,-399.7470146288426,0,0,-399.7712006863079,0,0,-399.8787669872723,0,0,-399.86094570230443,0,0
1059,11,1,-423.14992577910743,0,1,0,700,0.05,-398.49886625566995,0,0,-399.09508697190773,0,0,-519.2039157119665,8,0,-399.3406889707314,0,0,-399.6110709852594,0,0
1060,4,0,-444.3666352178666,0,1,0,700,0.05,-489.25054337557486,6,0,-504.5753994555862,7,0,-414.53812616568365,1,0,-414.3978068676849,1,0,-399.0713002248015,0,0
1061,5,0,-426.3033317235243,0,1,0,700,0.05,-399.2454575014048,0,0,-399.3112814116685,0,0,-399.2655993975973,0,0,-399.3546714026347,0,0,-534.339648904316,9,0
1062,2,1,-402.36979822514814,0,1,0,700,0.05,-398.8406900495056,0,0,-398.935939186823,0,0,-399.5455225702779,0,0,-399.75740207336736,0,0,-414.7694372457677,1,0
1063,6,0,-399.6821418615297,0,1,0,700,0.05,-399.0673333179141,0,0,-399.0607358729572,0,0,-399.6259824564205,0,0,-400.05912891378915,0,0,-400.597528746568,0,0
1064,2,0,-399.40725443498405,0,1,0,700,0.05,-399.40118180466584,0,0,-399.42121120707554,0,0,-399.40595214685624,0,0,-399.3973860968329,0,0,-399.4105409194868,0,0
1065,1,0,-399.4491913778634,0,1,0,700,0.05,-399.43944047914204,0,0,-399.43468174880667,0,0,-399.42197641418045,0,0,-399.54096096944386,0,0,-399.40889727774146,0,0
1066,11,0,-399.4105824607916,0,1,0,700,0.05,-399.3797707462465,0,0,-399.31304029397666,0,0,-399.466840901141,0,0,-399.4531596413135,0,0,-399.4401007212802,0,0
1067,0,0,-399.58008427262166,0,1,0,700,0.05,-399.6462525812948,0,0,-399.6717604612129,0,0,-399.7474136792309,0,0,-399.44965133591666,0,0,-399.3853433054494,0,0
1068,9,0,-402.2010078821853,0,1,0,700,0.05,-399.300480233277,0,0,-408.7935486326976,0,3,-402.838782846725,0,1,-400.02366049468264,0,0,-400.04856720354553,0,0
1069,10,0,-419.2802258228064,0,1,0,700,0.05,-435.59023659667827,1,7,-399.65298488815915,0,0,-417.50606242925255,0,6,-441.34292896931174,0,14,-402.30891623063263,0,1
1070,4,1,-399.4296640897511,0,1,0,700,0.05,-399.4471845867868,0,0,-399.44000452745524,0,0,-399.44280195659405,0,0,-399.3927685461653,0,0,-399.42556083175367,0,0
1071,3,1,-399.46967528900086,0,1,0,700,0.05,-399.3576413847385,0,0,-399.3530482398644,0,0,-399.34758298381377,0,0,-399.6378665844121,0,0,-399.65223725217515,0,0
1072,8,1,-400.8937781030231,0,1,0,700,0.05,-399.5551168963416,0,0,-405.76521005037796,0,2,-399.837611303862,0,0,-399.7519590749733,0,0,-399.55899318956017,0,0
1073,1,1,-460.9381843840812,0,1,0,700,0.05,-405.67327367172646,0,2,-399.6643358781428,0,0,-459.69250361562416,4,0,-489.8328277661502,6,0,-549.8279809887658,10,0
1074,3,0,-399.530447832303,0,1,0,700,0.05,-399.3517033544693,0,0,-399.560630277978,0,0,-399.5433697774334,0,0,-399.5200610997841,0,0,-399.6764746518527,0,0
1075,0,1,-399.70424454269437,0,1,0,700,0.05,-399.46715112839524,0,0,-399.5556085207058,0,0,-399.55840212007826,0,0,-399.96975110380197,0,0,-399.9703098404882,0,0
1076,7,1,-399.57145836964276,0,1,0,700,0.05,-399.507337700223,0,0,-399.483646194623,0,0,-399.4573163810063,0,0,-399.45859372932784,0,0,-399.9503978430346,0,0
1077,7,0,-452.11553829279273,0,1,0,700,0.05,-402.42922995750416,0,1,-405.2613591847152,0,2,-474.5900928813594,5,0,-399.31362042656025,0,0,-578.9833890138262,12,0
1078,6,1,-399.6129637542066,0,1,0,700,0.05,-399.3807886908785,0,0,-399.4395038506567,0,0,-399.6319867632945,0,0,-399.7584142461584,0,0,-399.8541252200445,0,0
1079,8,0,-739.36472821628,0,1,0,700,0.05,-1257.7707213080575,0,286,-448.02811498876326,1,11,-574.5069778493893,0,58,-580.763257990635,0,61,-835.7545689445543,29,0
1080,5,1,-399.2484093313151,0,1,0,700,0.05,-398.76723760522844,0,0,-399.18667612153575,0,0,-399.51559845310845,0,0,-399.3229301523976,0,0,-399.44960432430594,0,0
1081,10,1,-484.47928194859526,0,1,0,700,0.05,-414.0647389033568,1,0,-399.17696805347117,0,0,-645.5123882887076,0,82,-549.4832496664967,0,50,-414.1590648309424,1,0
1082,9,1,-399.4702801867297,0,1,0,700,0.05,-399.22254994768724,0,0,-399.29556667321265,0,0,-399.50311838831175,0,0,-399.49164288259806,0,0,-399.8385230418387,0,0
1083,11,1,-1346.6983559050618,0,1,1,700,0.05,-405.4508557434785,0,2,-534.3270457873823,8,10,-4059.1361024718253,244,0,-492.3686869077606,6,1,-1242.2090886148676,0,281
1084,4,0,-408.8615047504029,0,1,0,700,0.05,-399.12403596620567,0,0,-399.5529604756302,0,0,-399.37791422766975,0,0,-444.2673527098359,0,15,-401.9852603726699,0,1
1085,5,0,-404.3054032804098,0,1,0,700,0.05,-399.7548283270066,0,0,-423.71577452475094,0,8,-399.3505049191065,0,0,-399.3083622057077,0,0,-399.39754642547615,0,0
1086,2,1,-406.6856521465792,0,1,0,700,0.05,-399.1631442567395,0,0,-399.6049124729911,0,0,-420.6742489624072,0,7,-399.506190629188,0,0,-414.47976441156834,1,0
1087,6,0,-417.11214310634153,0,1,0,700,0.05,-398.8279309313015,0,0,-399.0999150687264,0,0,-398.9732715260683,0,0,-489.2659940241778,6,0,-399.3936039814323,0,0
1088,2,0,-399.17302614644655,0,1,0,700,0.05,-398.7385954040012,0,0,-398.93512696160775,0,0,-399.19118272995576,0,0,-399.3921179226766,0,0,-399.60810771399395,0,0
1089,5,1,-74.3098857227055,1,0,0,384,0.05,-159.01557850185162,0,36,-50.92357237921544,0,0,-51.03766773684521,0,0,-50.90671122002138,0,0,-59.66589877559372,0,3
1090,1,0,-399.4237435300754,0,1,0,700,0.05,-399.3988163745679,0,0,-399.37568808507325,0,0,-399.31138476502025,0,0,-399.50254469236967,0,0,-399.53028373334837,0,0
1091,5,1,231.81068037444328,1,0,0,24,0.05,231.7946630282383,0,0,231.97473589832455,0,0,231.79672445760298,0,0,231.74404175023648,0,0,231.74323673781396,0,0
1092,0,0,-399.3125493139058,0,1,0,700,0.05,-399.4672106857235,0,0,-399.3498171927318,0,0,-399.24269686658766,0,0,-399.43203515348705,0,0,-399.0709866709993,0,0
1093,11,0,-399.60223852287686,0,1,0,700,0.05,-399.2688265075927,0,0,-399.4681850180242,0,0,-399.5689053377165,0,0,-399.85479984844346,0,0,-399.85047590261087,0,0
1094,9,0,-399.46585010895546,0,1,0,700,0.05,-399.2902810273494,0,0,-399.38180454529993,0,0,-399.52556651696426,0,0,-399.55952809230894,0,0,-399.5720703628534,0,0
1095,4,1,-399.40430381365894,0,1,0,700,0.05,-399.30826507647174,0,0,-399.31254374322356,0,0,-399.32794343878743,0,0,-399.3600995069318,0,0,-399.7126673028764,0,0
1096,8,1,-435.41738829849396,0,1,0,700,0.05,-399.55017147933887,0,0,-456.71111844378095,0,19,-399.6232492972946,0,0,-519.3196999426508,8,0,-401.88270232940454,0,1
1097,3,1,-418.7813933362523,0,1,0,700,0.05,-429.6337210142531,0,11,-399.6140534886403,0,0,-399.5421832887737,0,0,-420.4159199972565,0,7,-444.7010888923388,3,0
1098,10,0,-437.76317197407553,0,1,0,700,0.05,-399.3845719146019,0,0,-468.46978281906445,3,8,-522.3949240856266,8,1,-399.28364458413057,0,0,-399.28293646695676,0,0
1099,1,1,-415.75935149906405,0,1,0,700,0.05,-399.3656929712828,0,0,-399.70855768599125,0,0,-438.644195675324,0,13,-441.50767865907926,0,14,-399.5706325036434,0,0
1100,3,0,-399.7253599470269,0,1,0,700,0.05,-399.6531276492987,0,0,-399.7913858670427,0,0,-399.74556828264593,0,0,-399.6949246755021,0,0,-399.7417932606471,0,0
1101,7,1,-444.66139315966694,0,1,0,700,0.05,-399.7079424353409,0,0,-414.5938211889856,1,0,-519.5225603094987,8,0,-459.8022469435104,4,0,-429.68039492099734,2,0
1102,0,1,-451.55578618440563,0,1,0,700,0.05,-401.7580931394775,0,1,-399.1318350297512,0,0,-399.2101151387906,0,0,-453.82356892482454,0,18,-603.8553186891863,0,68
1103,7,0,-405.1566667004458,0,1,0,700,0.05,-429.09739598763304,2,0,-399.0869755656884,0,0,-399.1000086218138,0,0,-399.12631558910994,0,0,-399.37263773798185,0,0
1104,6,1,-399.70598107916584,0,1,0,700,0.05,-399.5025981367206,0,0,-399.7867568903622,0,0,-399.78342513517504,0,0,-399.76053965004854,0,0,-399.696585583526,0,0
1105,8,0,-509.64433833296016,0,1,0,700,0.05,-444.0190522400858,3,0,-398.9435934628929,0,0,-399.130811171534,0,0,-906.5088893248217,0,169,-399.61934546546627,0,0
1106,10,1,-423.7060220738544,0,1,0,700,0.05,-483.726218340848,0,28,-399.5154111926801,0,0,-399.60351752983087,0,0,-432.8949392628685,0,11,-402.79002404304777,0,1
1107,9,1,-399.05696353143924,0,1,0,700,0.05,-399.3489077328981,0,0,-399.17790668520564,0,0,-398.9184839582677,0,0,-398.8149447025065,0,0,-399.0245745783168,0,0
1108,11,1,-404.3103639777439,0,1,0,700,0.05,-398.4935538848747,0,0,-398.801822076916,0,0,-398.80866677267124,0,0,-426.22364553196957,0,9,-399.224131622289,0,0
1109,4,0,-427.58757001234704,0,1,0,700,0.05,-426.3741364518075,0,9,-402.3717199609059,0,1,-510.36650071011496,0,37,-399.3632508346317,0,0,-399.4622421042759,0,0
1110,5,0,-426.46076942520995,0,1,0,700,0.05,-399.0526750966681,0,0,-399.5023792086712,0,0,-399.56376121634054,0,0,-399.52430541503094,0,0,-534.6607261893375,9,0
1111,2,1,-399.0270857937244,0,1,0,700,0.05,-398.5082931898834,0,0,-398.7977519970143,0,0,-399.1423251997194,0,0,-399.2199674081,0,0,-399.4670911739047,0,0
1112,0,1,172.37679041214483,1,0,0,98,0.05,173.35380492763124,0,0,173.31113077816508,0,0,173.47164100595853,0,0,173.8253528013079,0,0,167.92202254766147,0,2
