episode,worker_id,env_idx,reward,success,timeout,collisions,steps,salp0_reward,salp1_reward,salp2_reward,salp3_reward,salp4_reward,salp0_collisions,salp1_collisions,salp2_collisions,salp3_collisions,salp4_collisions,salp0_wall_hits,salp1_wall_hits,salp2_wall_hits,salp3_wall_hits,salp4_wall_hits
7954,6,2,220.89386410372597,1,0,0,38,221.2695145692144,0,0,-17.536415934562683,0,0,-17.653210699558258,0,0,-17.734498232603073,0,0,-20.447497755289078,0,1
7955,5,3,218.466045072249,1,0,0,38,206.61837650196892,1,0,-17.60447558760643,0,0,-17.58270850777626,0,0,-17.809918701648712,0,0,-17.86247691512108,0,0
7956,6,0,-57.14381635699951,1,0,0,239,52.341309262173525,1,0,-324.19394862651825,14,0,-114.61240762472153,0,0,-204.8731339275837,0,30,-421.23804372549057,0,103
7957,1,1,172.33146444388797,1,0,0,103,173.00997376867704,0,0,-47.933157563209534,0,0,-47.99783003330231,0,0,-48.56085601449013,0,0,-49.14652222394943,0,0
7958,3,1,40.419333171844386,1,0,0,203,-24.96511298418045,8,0,-171.7582523226738,5,0,-96.94180461764336,0,0,-109.04236805438995,0,4,-163.19579616189003,0,22
7959,5,2,166.06067654660768,1,0,0,86,184.67964896133967,0,0,-40.89661160111427,0,0,-131.36208006739616,6,0,-41.787408888339996,0,0,-42.044451385736465,0,0
7960,4,0,-430.79263396263104,0,1,0,700,-444.1580529510975,0,15,-349.4544167518616,0,0,-352.808591067791,0,1,-349.68783044815063,0,0,-457.85427859425545,0,36
7961,7,2,81.11731692637714,1,0,0,211,88.3584519156388,0,0,-119.77527743577957,0,6,-113.73998859524727,0,4,-102.29409670829773,0,0,-105.81964740157127,0,1
7962,5,1,169.0452826849052,1,0,0,104,170.5422364941665,0,0,-50.25988018512726,0,0,-50.72367897629738,0,0,-51.11490711569786,0,0,-54.360213935375214,0,1
7963,2,3,30.88562081967092,1,0,0,160,-187.975482655423,21,0,-122.32385402917862,3,0,-197.55021432042122,8,0,-77.33967196941376,0,0,-77.52553007006645,0,0
7964,6,0,208.70500534006527,1,0,0,54,209.07759887405803,0,0,-25.480742812156677,0,0,-25.83957940340042,0,0,-26.15061640739441,0,0,-26.367347836494446,0,0
7965,5,1,238.11525510719844,1,0,0,16,238.22238900831766,0,0,-7.26076677441597,0,0,-7.234868377447128,0,0,-7.567317366600037,0,0,-7.297446668148041,0,0
7966,0,0,180.23872827546938,1,0,0,87,169.58927578585488,1,0,-40.57472103834152,0,0,-43.74531492590904,0,1,-40.82307741045952,0,0,-43.82394960522652,0,1
7967,2,3,238.05165754130908,1,0,0,16,238.1813108580453,0,0,-7.348928481340408,0,0,-7.449887335300446,0,0,-7.496583461761475,0,0,-7.34190958738327,0,0
7968,4,2,-452.8197178006172,0,1,0,700,-399.01657995581627,0,0,-522.726581543684,0,58,-399.9742019176483,0,17,-369.64350777864456,1,2,-372.73771780729294,1,3
7969,2,3,238.859485907214,1,0,0,15,238.935862911599,0,0,-6.826032966375351,0,0,-6.7615306079387665,0,0,-7.101631224155426,0,0,-6.806381434202194,0,0
7970,0,1,-416.9708225667473,0,1,0,700,-398.63704097270966,0,0,-348.5827680826187,0,0,-348.43540623784065,0,0,-348.1482358276844,0,0,-441.0506617128849,6,1
7971,5,3,132.10072025145803,1,0,2,92,165.55094165887152,1,0,-43.58034363389015,0,0,-163.6980710029602,9,0,-148.68415695428848,8,0,-43.94191166758537,0,0
7972,5,0,-700.1534359514711,0,1,0,700,-399.4293465912342,0,0,-1093.7667962312698,0,248,-1108.6835279762745,0,253,-349.37359392642975,0,0,-349.51391503214836,0,0
7973,4,3,104.1142731257847,1,0,0,141,114.2599756547383,2,0,-65.6391199529171,0,0,-150.18148809671402,0,28,-108.39555934071541,0,14,-108.32958549261093,0,14
7974,1,3,-1794.6869169056422,0,1,2,700,-2938.6041555404663,169,7,-3198.0605676174164,191,0,-1668.5767814815044,88,0,-438.98388344049454,6,0,-529.2091964483261,12,0
7975,7,0,153.80764898828096,1,0,1,114,163.3326709525926,0,0,-54.39856716990471,0,0,-99.91034781932831,4,0,-54.914491564035416,0,0,-54.78530517220497,0,0
7976,2,0,-425.34577422142047,0,1,0,700,-472.64043921232224,5,0,-368.5269989967346,1,2,-350.7441509962082,0,1,-362.89592584967613,1,0,-371.92135605216026,0,8
7977,0,0,207.02158581103598,1,0,0,57,207.39909617389952,0,0,-26.593735963106155,0,0,-26.852919101715088,0,0,-27.05268532037735,0,0,-26.64896959066391,0,0
7978,5,0,229.55751427922928,1,0,0,27,229.58755953822816,0,0,-12.741686999797821,0,0,-12.668977320194244,0,0,-12.937420070171356,0,0,-12.59476089477539,0,0
7979,3,0,-18.69766366226321,1,0,0,339,-42.19711803538456,2,0,-165.6138741672039,0,0,-166.06619849801064,0,0,-166.09121629595757,0,0,-166.0913398861885,0,0
7980,5,1,198.67257392917364,1,0,0,69,198.6312524548599,0,0,-31.558130472898483,0,0,-31.424846291542053,0,0,-31.71246176958084,0,0,-31.715801417827606,0,0
7981,7,1,-6163.646599531171,0,1,3,700,-10178.714712440968,653,0,-10129.032617211342,653,0,-9433.038051992655,604,13,-528.8429330587387,12,0,-348.6046829521656,0,0
7982,1,0,-417.62817373871815,0,1,0,700,-399.5876490175724,0,0,-439.764957934618,0,30,-349.43402674794197,0,0,-349.663523465395,0,0,-349.6907115280628,0,0
7983,6,0,190.72389328650064,1,0,0,79,191.29008188417978,0,0,-36.265578508377075,0,0,-36.775961101055145,0,0,-36.93224781751633,0,0,-37.41111373901367,0,0
7984,3,1,148.16943434732303,1,0,0,122,158.65767303960664,0,0,-56.53779357671738,0,0,-59.56163814663887,0,1,-78.09463131427765,0,8,-84.18786683678627,0,9
7985,6,2,118.12983321973257,1,0,0,145,138.85108942219188,0,0,-159.7519211769104,6,0,-69.86203414201736,0,0,-82.35078182816505,0,4,-70.52290046215057,0,0
7986,1,3,215.96545981424194,1,0,0,45,216.62945807831628,0,0,-20.677886605262756,0,0,-21.14585781097412,0,0,-21.617683082818985,0,0,-21.932160079479218,0,0
7987,3,0,232.77229011229107,1,0,0,23,232.91926642826627,0,0,-10.67117702960968,0,0,-10.577137261629105,0,0,-10.801352590322495,0,0,-10.72243469953537,0,0
7988,1,2,58.475876281091104,1,0,0,193,-64.7010315145765,11,0,-139.37519338726997,3,0,-94.16740888357162,0,0,-94.27255481481552,0,0,-94.53300142288208,0,0
7989,6,3,-62.53983043857977,1,0,0,345,-31.982531939234065,1,0,-168.72565799951553,0,0,-303.9865112602711,9,0,-244.3644099831581,5,0,-169.3543267250061,0,0
7990,3,2,-460.2098572254178,0,1,0,700,-397.18224000930786,0,0,-347.1407967209816,0,0,-347.13430562615395,0,0,-488.3845071196556,6,17,-521.2074366509914,0,59
7991,6,3,245.0390564918518,1,0,0,7,245.02491164207458,0,0,-2.954306334257126,0,0,-2.9665936827659607,0,0,-2.9685889780521393,0,0,-2.940140187740326,0,0
7992,6,2,228.8874587535858,1,0,0,28,229.0641796886921,0,0,-12.924864619970322,0,0,-13.212017506361008,0,0,-13.374581515789032,0,0,-13.115422278642654,0,0
7993,5,3,182.4180658885411,1,0,0,78,176.36594964350974,1,0,-36.237119019031525,0,0,-36.09788465499878,0,0,-36.396747171878815,0,0,-66.40101221203804,0,10
7994,1,2,240.394008403165,1,0,0,13,240.31275226388658,0,0,-5.773298531770706,0,0,-5.8796840608119965,0,0,-5.908989638090134,0,0,-5.923595160245895,0,0
7995,5,0,200.110455933639,1,0,0,53,209.65947010261672,0,0,-25.239174753427505,0,0,-25.75414279103279,0,0,-71.1671182513237,0,15,-26.375326067209244,0,0
7996,6,0,212.7596679210663,1,0,0,49,212.66439807415009,0,0,-23.27312460541725,0,0,-23.17860534787178,0,0,-23.030036330223083,0,0,-23.38429218530655,0,0
7997,2,0,184.0681848023619,1,0,0,88,184.64944397551673,0,0,-40.56942340731621,0,0,-40.613013327121735,0,0,-41.03042867779732,0,0,-41.52422598004341,0,0
7998,3,2,224.45003401466778,1,0,0,33,222.02213183471133,0,1,-15.608925580978394,0,0,-15.569143533706665,0,0,-15.499678760766983,0,0,-15.379928171634674,0,0
7999,7,2,98.77357687098639,1,0,0,158,129.4228465471949,0,0,-75.92947697639465,0,0,-163.19194442033768,0,29,-139.3831587433815,0,22,-76.47895348072052,0,0
8000,1,3,210.26870051366942,1,0,0,53,210.5904360626425,0,0,-24.38945037126541,0,0,-24.397295027971268,0,0,-24.953396320343018,0,0,-24.935363203287125,0,0
8001,6,0,236.55961306435722,1,0,0,18,236.52983488781112,0,0,-8.310297518968582,0,0,-8.364778220653534,0,0,-8.270862847566605,0,0,-8.21440240740776,0,0
8002,4,2,152.01891077331138,1,0,0,128,152.4587757246835,0,0,-60.9306675195694,0,0,-61.30660420656204,0,0,-61.70798632502556,0,0,-62.13324952125549,0,0
8003,1,2,218.19797664284707,1,0,0,42,218.18356484174728,0,0,-19.864107608795166,0,0,-19.85953962802887,0,0,-19.713233560323715,0,0,-19.756800830364227,0,0
8004,7,2,228.16411128129278,1,0,0,29,228.36473868574416,0,0,-13.358125627040863,0,0,-13.545317202806473,0,0,-13.791706383228302,0,1,-13.706175923347473,0,0
8005,3,1,175.23869787710052,1,0,0,94,178.2702295567308,0,0,-45.00858071446419,0,0,-59.92622551321983,0,5,-44.957603722810745,0,0,-44.75575879216194,0,0
8006,5,2,55.007517112152954,1,0,0,218,82.59627268995558,0,0,-105.51913720369339,0,0,-135.80746999382973,2,0,-210.8486762046814,7,0,-106.24054658412933,0,0
8007,1,3,211.49347658583093,1,0,0,47,211.57050481864383,0,1,-21.998834669589996,0,0,-21.982236117124557,0,0,-22.010669976472855,0,0,-34.397095412015915,0,4
8008,0,0,144.10462525401795,1,0,0,132,149.18435712371553,0,0,-63.03597113490105,0,0,-63.30987673997879,0,0,-87.66099205613136,0,8,-63.79724806547165,0,0
8009,4,3,114.44168747067447,1,0,0,154,119.08996352553368,1,0,-72.15943938493729,0,0,-72.17411556839943,0,0,-150.61719024181366,0,26,-75.93078097701073,0,1
8010,0,3,-145.39546873228912,1,0,0,368,-37.22747681396348,0,0,-421.8776100873947,0,80,-181.8086025416851,0,0,-454.4416539669037,0,91,-211.05057168006897,0,10
8011,0,2,-418.6711103856559,0,1,0,700,-397.47697898745537,0,0,-347.5006460249424,0,0,-452.86145481467247,7,0,-347.60414785146713,0,0,-347.9123242497444,0,0
8012,5,1,117.75145338773727,1,0,0,133,87.89003905653954,4,0,-63.97961184382439,0,0,-124.3891207575798,4,0,-94.3106584250927,2,0,-64.45338109135628,0,0
8013,4,1,-400.02775979042025,0,1,0,700,-412.1209625303745,1,0,-346.7491307258606,0,0,-346.93588811159134,0,0,-347.07678574323654,0,0,-347.25603184103966,0,0
8014,0,0,235.71488736697606,1,0,0,19,235.61263427564077,0,0,-8.898306727409363,0,0,-8.759652972221375,0,0,-8.822774291038513,0,0,-8.843177735805511,0,0
8015,7,2,214.82833382316997,1,0,0,47,215.17371672817637,0,0,-21.602073460817337,0,0,-21.88811430335045,0,0,-21.897402435541153,0,0,-21.930171698331833,0,0
8016,7,3,-401.26119444370283,0,1,0,700,-398.22073301672935,0,0,-348.69824409484863,0,0,-348.9777507185936,0,0,-349.1352623999119,0,0,-361.27398198843,0,4
8017,5,0,133.10022624220164,1,0,0,113,162.28133244599613,0,0,-70.13711300492287,0,5,-67.20126038789749,0,4,-64.29597702622414,0,3,-166.00299367308617,0,37
8018,5,0,249.71428571428572,1,0,0,1,249.71428571428572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
8019,3,3,-535.5260485708714,0,1,0,700,-441.2708957493305,3,0,-976.2703450620174,42,0,-361.85637161135674,1,0,-347.4347302913666,0,0,-350.7979001402855,0,1
8020,7,1,93.45359659876146,1,0,0,176,114.76226372803961,0,0,-84.80899229645729,0,0,-85.17633801698685,0,0,-175.54152816534042,6,0,-100.82456511259079,1,0
8021,1,2,143.67002956441473,1,0,0,93,165.27335154584475,1,0,-43.39997410774231,0,0,-43.62871864438057,0,0,-44.222484201192856,0,0,-209.3863124847412,11,0
8022,4,3,205.0455895279135,1,0,0,60,205.2272824559893,0,0,-27.670164972543716,0,0,-27.68832015991211,0,0,-27.799409836530685,0,0,-28.2700112760067,0,0
8023,2,3,67.72628382274083,1,0,0,229,44.13515553304126,2,0,-110.5982908308506,0,0,-110.75612983107567,0,0,-111.04285764694214,0,0,-111.39217239618301,0,0
8024,3,2,131.893212980032,1,0,0,126,155.46335050463676,0,0,-58.765862077474594,0,0,-71.31591457128525,0,4,-161.91719445586205,0,34,-59.99831449985504,0,0
8025,1,3,191.050281054633,1,0,0,78,191.72778723921095,0,0,-36.12775003910065,0,0,-36.628262370824814,0,0,-37.079744428396225,0,0,-37.497767984867096,0,0
8026,0,2,190.91901897958346,1,0,0,72,195.75910514167376,0,0,-33.727395325899124,0,0,-33.60924196243286,0,0,-57.85177606344223,0,8,-33.68988260626793,0,0
8027,0,3,186.52665718112672,1,0,0,76,192.88057656799043,0,0,-65.43400028347969,2,0,-35.492987394332886,0,0,-36.05714711546898,0,0,-36.40601301193237,0,0
8028,4,3,222.00212482384273,1,0,0,37,222.23407578042577,0,0,-17.162732273340225,0,0,-17.518167734146118,0,0,-17.418347269296646,0,0,-17.83849009871483,0,0
8029,6,1,-121.26227771128927,1,0,0,426,-140.25684167231833,4,0,-208.39582884311676,0,0,-208.77874374389648,0,0,-353.1052560508251,9,3,-208.9175753891468,0,0
8030,2,0,41.38405896340089,1,0,0,167,-27.408013475792757,10,0,-79.39728713035583,0,0,-79.08583864569664,0,0,-334.324609875679,17,0,-82.00681319832802,0,1
8031,6,0,113.83059931823186,1,0,0,159,130.1797662121909,0,0,-119.45836600661278,3,0,-74.37503832578659,0,0,-104.69488939642906,0,10,-80.78419017791748,0,2
8032,6,0,249.71428571428572,1,0,0,1,249.71428571428572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
8033,4,3,238.1951459305627,1,0,0,16,238.2157856779439,0,0,-7.216815888881683,0,0,-7.209758698940277,0,0,-7.215933620929718,0,0,-7.311833530664444,0,0
8034,1,1,-27.403258653198094,1,0,0,355,-29.51903691462107,0,1,-174.9207400381565,0,0,-175.3130239546299,0,0,-175.62836304306984,0,0,-175.9208436012268,0,0
8035,1,3,205.6238486664636,1,0,0,51,211.36595895460675,0,0,-23.94238966703415,0,0,-23.810434848070145,0,0,-53.57204183936119,2,0,-23.63613498210907,0,0
8036,6,1,230.60390733906203,1,0,0,26,230.62639707752638,0,0,-11.961862474679947,0,0,-11.976458340883255,0,0,-12.02477577328682,0,0,-11.929478079080582,0,0
8037,0,0,135.19381030201905,1,0,0,119,54.34893149137497,7,0,-56.65853604674339,0,0,-71.58626353740692,1,0,-56.84097197651863,0,0,-57.29410842061043,0,0
8038,4,3,228.9815180540085,1,0,0,28,229.06271135807037,0,0,-13.30850264430046,0,0,-13.173577666282654,0,0,-12.973986268043518,0,0,-12.699054509401321,0,0
8039,5,1,133.09884982534817,1,0,1,138,130.01189670392444,1,0,-65.39258077740669,0,0,-65.21938878297806,0,0,-110.40816423296928,3,0,-65.78322806954384,1,0
8040,5,1,249.71428571428572,1,0,0,1,249.71428571428572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
8041,7,0,-159.68079476697108,1,0,0,297,-650.6439806137766,0,223,-149.76823234558105,0,1,-161.54018092155457,0,5,-146.66244250535965,0,0,-350.3605660200119,0,68
8042,2,3,177.9645299570901,1,0,0,86,184.05990221670694,0,0,-41.45219212770462,0,0,-41.45689556002617,0,0,-71.44564571976662,2,0,-41.59680473804474,0,0
8043,6,0,218.92293390546524,1,0,0,41,219.16875393901552,0,0,-19.18202182650566,0,0,-19.314377427101135,0,0,-19.41414713859558,0,0,-19.78639516234398,0,0
8044,2,0,216.47793922679764,1,0,0,45,216.48615575688225,0,0,-20.73286262154579,0,0,-20.68660795688629,0,0,-20.673660278320312,0,0,-20.57475733757019,0,0
8045,1,2,130.24355571610585,1,0,0,109,151.40956448657172,1,0,-52.44534480571747,0,0,-52.44374966621399,0,0,-217.84982842206955,11,0,-52.88143444061279,0,0
8046,4,2,25.503543445893655,1,0,0,221,50.55241169674056,2,0,-106.26781040430069,0,0,-106.78747233748436,0,0,-110.21498289704323,0,1,-347.1930002570152,16,0
8047,7,2,116.96875592810768,1,0,0,172,116.96586414320126,0,0,-83.64762854576111,0,0,-83.78210014104843,0,0,-83.97941589355469,0,0,-84.14151135087013,0,0
8048,1,2,227.94202040519033,1,0,0,29,228.457557035344,0,0,-13.815090715885162,0,0,-13.755496084690094,0,0,-14.013430029153824,0,0,-14.020581036806107,0,0
8049,6,3,-118.38843477708974,1,0,0,283,-132.385901263782,11,0,-136.91067710518837,0,0,-136.82149982452393,0,0,-725.171467602253,39,1,-137.224056661129,0,0
8050,4,3,178.81753952758652,1,0,0,66,200.38975212829453,0,0,-31.080882906913757,0,0,-136.39994582533836,7,0,-31.598376095294952,0,0,-31.794278234243393,0,0
8051,3,0,-21.648387387820748,1,0,0,311,9.896467813423698,0,0,-150.90508913993835,0,0,-190.14628610014915,0,13,-264.8316279947758,1,33,-156.82683008909225,0,2
8052,7,3,100.77084911210196,1,0,0,179,98.47250407082691,1,0,-85.45899003744125,0,0,-109.41593143343925,1,3,-109.5545446574688,0,8,-85.61736381053925,0,0
8053,6,2,-60.92342526486951,1,0,0,299,4.59549907275607,1,0,-280.0430800616741,9,0,-178.02482014894485,0,11,-246.97490736842155,6,4,-262.45553210377693,4,19
8054,1,2,228.30671165670668,1,0,0,29,228.50368036116873,0,0,-13.368787497282028,0,0,-13.279534101486206,0,0,-13.547263115644455,0,0,-13.631680220365524,0,0
8055,2,0,195.978052677427,1,0,0,72,196.61174261144228,0,0,-33.395616471767426,0,0,-33.66377305984497,0,0,-33.68587779998779,0,0,-33.69049760699272,0,0
8056,6,1,171.95183910216605,1,0,0,92,166.1494156249932,1,0,-42.676391780376434,0,0,-72.75999987125397,2,0,-42.92210277915001,0,0,-42.888868540525436,0,0
8057,5,3,-33.805790070976656,1,0,0,310,11.241189386163455,0,0,-150.2991363108158,0,0,-270.10374331474304,8,0,-150.31875440478325,0,0,-255.2627914249897,7,0
8058,3,1,0.18735888259760713,1,0,0,248,44.58142034070832,1,0,-374.6666097342968,17,0,-134.65204486250877,0,5,-131.3832796216011,0,4,-119.51412028074265,0,0
8059,5,1,172.1465631178447,1,0,0,104,172.0374316743442,0,0,-48.12921351194382,0,0,-48.03738045692444,0,0,-48.18087977170944,0,0,-48.099999487400055,0,0
8060,4,3,215.45877490384237,1,0,0,46,215.95403071386474,0,0,-21.288294821977615,0,0,-21.284039437770844,0,0,-21.60708311200142,0,0,-21.90931025147438,0,0
8061,1,1,125.85734698261533,1,0,0,141,138.87302960242545,0,1,-127.73877424001694,4,0,-68.20730665326118,0,0,-68.55066633224487,0,0,-83.94669032096863,1,0
8062,2,0,227.79386890615737,1,0,0,29,228.35373611535346,0,0,-13.372453093528748,0,0,-13.314760148525238,0,0,-13.165183454751968,0,0,-16.389137744903564,0,1
8063,1,2,221.4227242878505,1,0,0,34,224.8418158165046,0,0,-15.735856860876083,0,0,-15.995583444833755,0,0,-31.22368887066841,1,0,-15.915922343730927,0,0
8064,4,3,245.78971695814812,1,0,0,6,245.77414454732622,0,0,-2.516882061958313,0,0,-2.4755952060222626,0,0,-2.497821629047394,0,0,-2.4781180024147034,0,0
8065,7,2,178.51912919027464,1,0,0,67,200.02658136827606,0,0,-30.859634965658188,0,0,-121.37517309188843,6,0,-31.868147790431976,0,0,-46.75655099749565,1,0
8066,1,3,80.47651225073,1,0,0,144,-8.784558274916236,10,0,-218.18389517068863,10,0,-68.17214348912239,0,0,-68.65424135327339,0,0,-69.25117188692093,0,0
8067,6,1,210.67055357013427,1,0,0,48,213.80188228402818,0,0,-37.55996757745743,1,0,-22.584843546152115,0,0,-22.763190120458603,0,0,-22.68397033214569,0,0
8068,7,1,-41.21346746938559,1,0,1,221,-174.39783833282334,17,0,-361.2269457280636,18,0,-139.1477392911911,0,11,-109.41837364435196,0,1,-169.3050117790699,0,21
8069,1,3,235.91146025487356,1,0,0,19,235.97212893196516,0,0,-8.627561330795288,0,0,-8.633511632680893,0,0,-8.728292673826218,0,0,-8.711176306009293,0,0
8070,7,2,226.75828134672983,1,0,0,31,226.76128361480576,0,0,-14.338534593582153,0,0,-14.353047281503677,0,0,-14.475443750619888,0,0,-14.374279826879501,0,0
8071,4,3,217.68580913288253,1,0,0,39,220.72656407100814,0,0,-33.26259768009186,0,5,-18.096201360225677,0,0,-18.104868859052658,0,0,-18.262421935796738,0,0
8072,6,2,163.73356355513846,1,0,0,85,185.25851370181357,0,0,-145.44293177127838,7,0,-40.87011316418648,0,0,-41.30706670880318,0,0,-41.827727138996124,0,0
8073,7,1,225.1708472413676,1,0,0,33,225.19619626232554,0,0,-15.368161499500275,0,0,-15.344437658786774,0,0,-15.457791030406952,0,0,-15.457284152507782,0,0
8074,7,1,249.71428571428572,1,0,0,1,249.71428571428572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
8075,6,0,-152.07527973140992,1,0,0,167,121.55751900587762,0,0,-80.8835853934288,0,0,-1281.3297627568245,80,0,-186.76548224687576,7,0,-142.09794440865517,4,0
8076,5,1,199.22850678392817,1,0,0,68,199.48324323126246,0,0,-31.194446086883545,0,0,-31.259260177612305,0,0,-31.592273145914078,0,0,-31.580444186925888,0,0
8077,2,3,106.38648400902747,1,0,0,182,94.03711503744125,0,5,-88.70964533090591,0,0,-88.52836257219315,0,0,-88.32302522659302,0,0,-88.54366186261177,0,0
8078,4,2,27.39958359088223,1,0,0,155,129.71135301675116,0,0,-270.71766367554665,13,0,-168.82452917099,0,31,-300.7663668394089,0,75,-75.26201823353767,0,0
8079,3,0,138.3374254192625,1,0,0,129,150.54304248946053,0,0,-62.40426442027092,0,0,-62.1830490231514,0,0,-124.95014643669128,4,1,-61.88988408446312,0,0
8080,4,3,218.37581526637078,1,0,0,42,218.80793097615242,0,0,-19.600871473550797,0,0,-19.665000319480896,0,0,-19.992560476064682,0,0,-19.67042237520218,0,0
8081,5,1,231.98533764736993,1,0,0,24,232.11343599217278,0,0,-11.095883935689926,0,0,-11.048011809587479,0,0,-11.25080794095993,0,0,-11.363472640514374,0,0
8082,6,1,191.63293708051955,1,0,0,78,191.7855695613793,0,0,-36.07159674167633,0,0,-36.149442195892334,0,0,-36.136407017707825,0,0,-36.120581060647964,0,0
8083,1,1,166.0950544851167,1,0,0,107,153.87496482900212,1,0,-50.34066221117973,0,0,-50.10947662591934,0,0,-50.41156277060509,0,0,-50.25227651000023,0,0
8084,4,0,-1175.9868121027946,1,0,0,588,-1377.7755306363106,78,0,-1459.7830639183521,78,0,-1580.0548504889011,86,0,-1460.5091499686241,78,0,-329.8114655017853,0,13
8085,6,3,111.84768944382662,1,0,0,175,99.87854966521263,1,0,-85.12007308006287,0,0,-85.15630462765694,0,0,-85.18087768554688,0,0,-85.18284705281258,0,0
8086,4,2,205.61912535173553,1,0,0,53,195.0952003811087,1,0,-24.931974291801453,0,0,-27.861422151327133,0,1,-28.28226089477539,0,1,-25.352487713098526,0,0
8087,0,0,55.63759711725366,1,0,0,249,56.34755106908935,0,0,-122.9492698609829,0,0,-123.32804468274117,0,0,-123.59717220067978,0,0,-123.71365016698837,0,0
8088,5,2,-78.63152590308854,1,0,0,393,-54.76567547236169,0,0,-204.224407017231,0,4,-207.18215268850327,0,5,-267.38153198361397,5,0,-210.46100521087646,0,7
8089,3,0,210.66803098065512,1,0,0,53,210.73355900389808,0,0,-24.170207768678665,0,0,-24.329905569553375,0,0,-24.225253373384476,0,0,-24.096608817577362,0,0
8090,2,2,-434.76874469518657,0,1,0,700,-398.3117336034775,0,0,-528.1113393008709,12,0,-348.31368440389633,0,0,-348.1200477182865,0,0,-350.98691844940186,0,1
8091,0,3,-33.094675668648335,1,0,0,319,0.8570208762372999,0,0,-157.8184572160244,0,0,-247.82826468348503,0,30,-208.54646968841553,0,17,-187.56577906012535,0,10
8092,3,1,67.74665088312966,1,0,0,171,119.77601743595943,0,0,-111.91763868927956,2,0,-126.95718595385551,3,0,-261.8802156448364,12,0,-84.85915130376816,0,1
8093,6,1,209.7564183150019,1,0,0,53,210.02806525571006,0,0,-24.912925004959106,0,0,-24.86323779821396,0,0,-25.24698108434677,0,0,-25.651401221752167,0,0
8094,7,0,27.36053592136929,1,0,0,261,49.45002874306272,0,0,-126.42199611663818,0,0,-126.44908401370049,0,0,-147.80014634132385,1,2,-213.6904083788395,0,29
8095,2,1,-416.1934133172037,0,1,0,700,-397.902656018734,0,0,-348.0555850863457,0,0,-348.1894382238388,0,0,-438.28718161582947,6,0,-348.5322056412697,0,0
8096,2,3,159.69133986319815,1,0,0,92,180.08428250040328,0,0,-133.70936539769173,6,0,-44.08589977025986,0,0,-44.594917356967926,0,0,-54.094543516635895,0,3
8097,4,3,183.86742519225393,1,0,0,85,184.6749790438584,0,0,-41.016359359025955,0,0,-41.01451712846756,0,0,-41.41979670524597,0,0,-44.74432274699211,0,1
8098,1,2,117.81777894922669,1,0,0,173,118.22535860964231,0,0,-82.43801698088646,0,0,-82.44533014297485,0,0,-82.99171689152718,0,0,-83.54711413383484,0,0
8099,1,3,120.9550925237792,1,0,0,145,138.78024465271403,0,0,-69.52578848600388,0,0,-69.42213451862335,0,0,-159.6941176354885,6,0,-69.64845567941666,0,0
8100,5,0,-143.7748629254952,1,0,0,401,-75.42722195812632,1,0,-195.84339600801468,0,0,-300.6152234375477,7,0,-207.80839198827744,0,4,-480.8943669497967,19,0
8101,6,0,145.38131258147104,1,0,0,122,158.22139669316155,0,0,-57.20544254779816,0,0,-57.79943522810936,0,0,-73.20402577519417,0,5,-103.67735880613327,0,16
8102,7,3,56.164585298299826,1,0,0,231,57.74318724870682,1,0,-171.3290728032589,4,0,-111.47610303759575,0,0,-115.03180968761444,0,1,-115.08327522873878,0,1
8103,3,0,187.1167437672615,1,0,0,63,127.07219207286835,5,0,-29.88637700676918,0,0,-29.837218701839447,0,0,-29.76386171579361,0,0,-30.001015812158585,0,0
8104,5,3,32.08831272891584,1,0,0,226,46.983745481286746,2,0,-120.80129930377007,0,4,-108.85256364941597,0,0,-289.2455023229122,12,0,-109.35710227489471,0,0
8105,4,3,214.91929308601786,1,0,0,47,214.62340218254496,0,0,-21.68646937608719,0,0,-21.48288729786873,0,0,-21.686789870262146,0,0,-21.456504493951797,0,0
8106,3,0,231.33150750143187,1,0,0,25,231.473043939897,0,0,-11.41781336069107,0,0,-11.399636030197144,0,0,-11.75915840268135,0,0,-11.667470067739487,0,0
8107,5,1,146.4785535769803,1,0,0,135,146.2558256345136,0,0,-64.95547133684158,0,0,-64.93947342038155,0,0,-64.83081904053688,0,0,-64.8515796661377,0,0
8108,6,0,220.00418697425295,1,0,0,40,220.32009160944392,0,0,-18.30098322033882,0,0,-18.745426803827286,0,0,-18.621229767799377,0,0,-18.91723123192787,0,0
8109,5,1,234.20419644117356,1,0,0,21,234.19346404075623,0,0,-9.779513746500015,0,0,-9.755646258592606,0,0,-9.974626958370209,0,0,-9.662694871425629,0,0
8110,1,2,194.9552796917302,1,0,0,72,195.07906150392122,0,0,-34.362928688526154,0,0,-34.362380385398865,0,0,-34.58246633410454,0,0,-34.70917335152626,0,0
8111,4,3,223.91282855272294,1,0,0,35,224.1437739431858,0,0,-15.984788805246353,0,0,-15.975972294807434,0,0,-16.308648377656937,0,0,-16.310221701860428,0,0
8112,0,2,-134.56252783622068,1,0,0,426,-80.64312289442336,0,0,-214.86851501464844,0,2,-463.65893855690956,17,0,-217.94597601890564,0,3,-208.83894383907318,0,0
